DimInvestmentID,DimAccountID,InvestmentManagerID,Name,AssetClass,SubAssetClass,InvestmentRegime,IsPrimaryAccount,AsOfDate,NAV,Twr1Month,Twr3Month,Twr1Year,Twr3Year,Twr5Year,Twr10Year,TwrFytd,TwrYtd,TwrSince98,SINCE_INCEPTION,INCEPTION_DATE,AdjustedBegMV,TOT_MARKET_VALUE,DimPortfolioID,BenchmarkDimAccountID,Account,DimBenchmarkID,BenchmarkName,Twr6Month,Twr2Year,Twr4Year,Twr7Year
9686,103997,Eminence,Eminence Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
9686,77435,Eminence,Eminence Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
9686,77435,Eminence,Eminence Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
7148,13560,UTIMCO,Internal Factor Basket,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
7148,13560,UTIMCO,Internal Factor Basket,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
7148,1312,UTIMCO,Internal Factor Basket,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
7148,1312,UTIMCO,Internal Factor Basket,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
4497,91579,Viking,Viking LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
4497,91579,Viking,Viking LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
4497,75215,Viking,Viking LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
4497,75215,Viking,Viking LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
1738,89058,Generation,Generation Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
1738,89058,Generation,Generation Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
1738,82535,Generation,Generation Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
1738,82535,Generation,Generation Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
24313,13320,AKO,AKO Global LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,0.057318,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,2250,MSCI AC World,0.024537,0.020681,0.090581,0.101508
24313,13320,AKO,AKO Global LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,0.054525,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,2250,MSCI AC World,0.022774,-0.016287,0.092429,0.081019
24313,952,AKO,AKO Global LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,0.057318,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,2250,MSCI AC World,0.024537,0.020681,0.090581,0.101508
24313,952,AKO,AKO Global LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,0.054525,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,2250,MSCI AC World,0.022774,-0.016287,0.092429,0.081019
9627,90558,Tiger Global,Tiger Global LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,0.057318,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,2250,MSCI AC World,0.024537,0.020681,0.090581,0.101508
9627,90558,Tiger Global,Tiger Global LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,0.054525,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,2250,MSCI AC World,0.022774,-0.016287,0.092429,0.081019
9627,80795,Tiger Global,Tiger Global LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,0.057318,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,2250,MSCI AC World,0.024537,0.020681,0.090581,0.101508
9627,80795,Tiger Global,Tiger Global LO,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,0.054525,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,2250,MSCI AC World,0.022774,-0.016287,0.092429,0.081019
6277,116177,Marshall Wace,Marshall Wace World,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,0.057318,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,2250,MSCI AC World,0.024537,0.020681,0.090581,0.101508
6277,116177,Marshall Wace,Marshall Wace World,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,0.054525,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,2250,MSCI AC World,0.022774,-0.016287,0.092429,0.081019
6277,81455,Marshall Wace,Marshall Wace World,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,0.057318,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,2250,MSCI AC World,0.024537,0.020681,0.090581,0.101508
6277,81455,Marshall Wace,Marshall Wace World,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,0.054525,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,2250,MSCI AC World,0.022774,-0.016287,0.092429,0.081019
4881,116897,GQG Partners,GQG Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,0.057318,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,2250,MSCI AC World,0.024537,0.020681,0.090581,0.101508
4881,116897,GQG Partners,GQG Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,0.054525,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,2250,MSCI AC World,0.022774,-0.016287,0.092429,0.081019
4881,82055,GQG Partners,GQG Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.071677,0.109357,-0.079939,0.068264,0.055291,0.082395,0.063697,0.071677,0.057318,5.5921,,562171000000,602057000000,12,80172,IX1F00285998,2250,MSCI AC World,0.024537,0.020681,0.090581,0.101508
4881,82055,GQG Partners,GQG Global,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.039351,0.097629,-0.183639,0.040038,0.052268,0.07978,-0.007446,-0.183639,0.054525,5.3118,,586288000000,562171000000,12,80172,IX1F00285998,2250,MSCI AC World,0.022774,-0.016287,0.092429,0.081019
25925,83015,Arrowstreet,Arrowstreet ACWI,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.073659,0.110993,-0.075986,0.06858,0.053548,0.082124,0.065512,0.073659,0.060662,7.3023,,637524000000,683925000000,12,88987,IX1F00112407,2550,MSCI ACWI IMI,0.027682,0.018597,0.089084,0.100921
25925,83015,Arrowstreet,Arrowstreet ACWI,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.038409,0.098437,-0.184036,0.038939,0.049646,0.079424,-0.007588,-0.184036,0.057791,7.0819,,665301000000,637524000000,12,88987,IX1F00112407,2550,MSCI ACWI IMI,0.025553,-0.017833,0.091036,0.079771
25925,89958,Arrowstreet,Arrowstreet ACWI,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.073659,0.110993,-0.075986,0.06858,0.053548,0.082124,0.065512,0.073659,0.060662,7.3023,,637524000000,683925000000,12,88987,IX1F00112407,2550,MSCI ACWI IMI,0.027682,0.018597,0.089084,0.100921
25925,89958,Arrowstreet,Arrowstreet ACWI,Developed Markets Public Equity,Global Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.038409,0.098437,-0.184036,0.038939,0.049646,0.079424,-0.007588,-0.184036,0.057791,7.0819,,665301000000,637524000000,12,88987,IX1F00112407,2550,MSCI ACWI IMI,0.025553,-0.017833,0.091036,0.079771
20056,94160,UTIMCO,Total Portable Alpha DM Consol,Developed Markets Public Equity,Hedge Fund Overlay,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
20056,94160,UTIMCO,Total Portable Alpha DM Consol,Developed Markets Public Equity,Hedge Fund Overlay,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
7569,7432,UTIMCO,MSCI World - Levered Swaps for DM-PA,Developed Markets Public Equity,Hedge Fund Overlay,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
7569,7432,UTIMCO,MSCI World - Levered Swaps for DM-PA,Developed Markets Public Equity,Hedge Fund Overlay,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
3659,94280,UTIMCO,Total Portable Alpha,Developed Markets Public Equity,Hedge Fund Overlay,Global Equity,TRUE,31-01-2023 00:00:00,,0.070756,0.096572,-0.074529,0.075809,0.064983,0.090571,0.066063,0.070756,0.058014,8.2255,,498986000000,533889000000,12,77886,IX1F00052438,1204,MSCI World,0.021493,0.038484,0.100336,0.105562
3659,94280,UTIMCO,Total Portable Alpha,Developed Markets Public Equity,Hedge Fund Overlay,Global Equity,TRUE,31-12-2022 00:00:00,,-0.042467,0.097655,-0.181417,0.049432,0.061387,0.088535,-0.004383,-0.181417,0.055259,8.1103,,522552000000,498986000000,12,77886,IX1F00052438,1204,MSCI World,0.029735,-0.001414,0.102143,0.085211
14164,104837,Westwood Global,Westwood Developed,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.080977,0.203701,-0.028286,0.042501,0.021304,0.049494,0.149772,0.080977,0.042481,7.4115,,142394000000,153811000000,12,78006,IX1F00052708,3270,MSCI EAFE,0.095164,0.019802,0.061592,0.068345
14164,104837,Westwood Global,Westwood Developed,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,0.000804,0.173411,-0.144517,0.008669,0.015413,0.046721,0.063642,-0.144517,0.039309,7.2998,,142932000000,142394000000,12,78006,IX1F00052708,3270,MSCI EAFE,0.063608,-0.024378,0.057826,0.045258
14164,80555,Westwood Global,Westwood Developed,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.080977,0.203701,-0.028286,0.042501,0.021304,0.049494,0.149772,0.080977,0.042481,7.4115,,142394000000,153811000000,12,78006,IX1F00052708,3270,MSCI EAFE,0.095164,0.019802,0.061592,0.068345
14164,80555,Westwood Global,Westwood Developed,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,0.000804,0.173411,-0.144517,0.008669,0.015413,0.046721,0.063642,-0.144517,0.039309,7.2998,,142932000000,142394000000,12,78006,IX1F00052708,3270,MSCI EAFE,0.063608,-0.024378,0.057826,0.045258
8921,75095,Silchester,Silchester IE,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.07719,0.210691,0.006561,0.044457,0.006087,0.036827,0.173238,0.07719,0.043199,9.5446,,72760936312,78324606847,12,84308,IX1F00126038,3450,MSCI EAFE Value,0.13365,0.066153,0.04552,0.060483
8921,75095,Silchester,Silchester IE,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,0.012633,0.196428,-0.05583,0.006456,0.001717,0.035052,0.089165,-0.05583,0.040177,9.4318,,71441979975,72760936312,12,84308,IX1F00126038,3450,MSCI EAFE Value,0.074333,0.023231,0.043021,0.036636
8921,110057,Silchester,Silchester IE,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.07719,0.210691,0.006561,0.044457,0.006087,0.036827,0.173238,0.07719,0.043199,9.5446,,72760936312,78324606847,12,84308,IX1F00126038,3450,MSCI EAFE Value,0.13365,0.066153,0.04552,0.060483
8921,110057,Silchester,Silchester IE,Developed Markets Public Equity,Non-U.S. Developed Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,0.012633,0.196428,-0.05583,0.006456,0.001717,0.035052,0.089165,-0.05583,0.040177,9.4318,,71441979975,72760936312,12,84308,IX1F00126038,3450,MSCI EAFE Value,0.074333,0.023231,0.043021,0.036636
10236,90498,East Bridge Capital,East Bridge India,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,-0.033172,-0.03951,-0.153453,0.086203,-0.013375,0.05348,-0.105183,-0.033172,0.129948,11.9587,,1398531969,1351623913,12,84732,IX1F00371967,4350,MSCI India Mid Cap,-0.066353,0.035055,0.058542,0.077415
10236,90498,East Bridge Capital,East Bridge India,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.048581,-0.012659,-0.152679,0.095753,-0.008266,0.060278,-0.074482,-0.152679,0.131982,12.5024,,1311843951,1398531969,12,84732,IX1F00371967,4350,MSCI India Mid Cap,0.075022,0.056067,0.043963,0.068146
10236,80735,East Bridge Capital,East Bridge India,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,-0.033172,-0.03951,-0.153453,0.086203,-0.013375,0.05348,-0.105183,-0.033172,0.129948,11.9587,,1398531969,1351623913,12,84732,IX1F00371967,4350,MSCI India Mid Cap,-0.066353,0.035055,0.058542,0.077415
10236,80735,East Bridge Capital,East Bridge India,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.048581,-0.012659,-0.152679,0.095753,-0.008266,0.060278,-0.074482,-0.152679,0.131982,12.5024,,1311843951,1398531969,12,84732,IX1F00371967,4350,MSCI India Mid Cap,0.075022,0.056067,0.043963,0.068146
2219,82655,Arrowstreet,Arrowstreet EM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.07638,0.21143,-0.11756,0.022112,-0.011705,0.022383,0.043093,0.07638,0.066185,7.2847,,72718195804,78263650123,12,88386,IX1F00079527,3810,MSCI EM IMI,0.050193,-0.084866,0.025475,0.073317
2219,82655,Arrowstreet,Arrowstreet EM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.013564,0.095035,-0.198325,-0.018165,-0.011037,0.01643,-0.030925,-0.198325,0.063208,7.0799,,73284809562,72718195804,12,88386,IX1F00079527,3810,MSCI EM IMI,-0.023069,-0.105887,0.027227,0.05164
2219,89298,Arrowstreet,Arrowstreet EM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.07638,0.21143,-0.11756,0.022112,-0.011705,0.022383,0.043093,0.07638,0.066185,7.2847,,72718195804,78263650123,12,88386,IX1F00079527,3810,MSCI EM IMI,0.050193,-0.084866,0.025475,0.073317
2219,89298,Arrowstreet,Arrowstreet EM,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.013564,0.095035,-0.198325,-0.018165,-0.011037,0.01643,-0.030925,-0.198325,0.063208,7.0799,,73284809562,72718195804,12,88386,IX1F00079527,3810,MSCI EM IMI,-0.023069,-0.105887,0.027227,0.05164
10294,79595,Acadian,Acadian EM Small Cap,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.059267,0.146962,-0.091432,0.086126,0.010849,0.035308,0.031208,0.059267,0.077,7.9001,,9533196108,10095511551,12,80226,IX1F0005747C,3870,MSCI EM Small Cap,0.056751,0.015074,0.068114,0.075014
10294,79595,Acadian,Acadian EM Small Cap,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.010296,0.082003,-0.180211,0.051099,0.010598,0.03213,-0.026489,-0.180211,0.074735,7.7696,,9548576954,9533196108,12,80226,IX1F0005747C,3870,MSCI EM Small Cap,0.025176,-0.013334,0.066724,0.053787
10294,96798,Acadian,Acadian EM Small Cap,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.059267,0.146962,-0.091432,0.086126,0.010849,0.035308,0.031208,0.059267,0.077,7.9001,,9533196108,10095511551,12,80226,IX1F0005747C,3870,MSCI EM Small Cap,0.056751,0.015074,0.068114,0.075014
10294,96798,Acadian,Acadian EM Small Cap,Emerging Markets Public Equity,Global EM Public Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.010296,0.082003,-0.180211,0.051099,0.010598,0.03213,-0.026489,-0.180211,0.074735,7.7696,,9548576954,9533196108,12,80226,IX1F0005747C,3870,MSCI EM Small Cap,0.025176,-0.013334,0.066724,0.053787
32473,8575,D1 Capital Partners,D1 HF,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.038349,0.06131,-0.028343,0.074625,0.047535,0.056325,0.036805,0.038349,0.068391,10.5466,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.034563,0.013962,0.073618,0.071907
32473,8575,D1 Capital Partners,D1 HF,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.006619,0.042683,-0.101289,0.057669,0.045738,0.055817,-0.001487,-0.101289,0.066987,10.4486,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.01833,0.001809,0.076979,0.05904
25904,87746,Two Creeks,Two Creeks,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.038349,0.06131,-0.028343,0.074625,0.047535,0.056325,0.036805,0.038349,0.068391,10.5466,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.034563,0.013962,0.073618,0.071907
25904,87746,Two Creeks,Two Creeks,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.006619,0.042683,-0.101289,0.057669,0.045738,0.055817,-0.001487,-0.101289,0.066987,10.4486,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.01833,0.001809,0.076979,0.05904
22017,87986,Thunderbird,Thunderbird,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.038349,0.06131,-0.028343,0.074625,0.047535,0.056325,0.036805,0.038349,0.068391,10.5466,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.034563,0.013962,0.073618,0.071907
22017,87986,Thunderbird,Thunderbird,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.006619,0.042683,-0.101289,0.057669,0.045738,0.055817,-0.001487,-0.101289,0.066987,10.4486,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.01833,0.001809,0.076979,0.05904
15165,75327,Hound,Hound HF,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.038349,0.06131,-0.028343,0.074625,0.047535,0.056325,0.036805,0.038349,0.068391,10.5466,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.034563,0.013962,0.073618,0.071907
15165,75327,Hound,Hound HF,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.006619,0.042683,-0.101289,0.057669,0.045738,0.055817,-0.001487,-0.101289,0.066987,10.4486,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.01833,0.001809,0.076979,0.05904
14124,10915,D1 Capital Partners,D1 CI - Rivian,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.038349,0.06131,-0.028343,0.074625,0.047535,0.056325,0.036805,0.038349,0.068391,10.5466,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.034563,0.013962,0.073618,0.071907
14124,10915,D1 Capital Partners,D1 CI - Rivian,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.006619,0.042683,-0.101289,0.057669,0.045738,0.055817,-0.001487,-0.101289,0.066987,10.4486,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.01833,0.001809,0.076979,0.05904
12457,87326,Hengistbury,Hengistbury,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.038349,0.06131,-0.028343,0.074625,0.047535,0.056325,0.036805,0.038349,0.068391,10.5466,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.034563,0.013962,0.073618,0.071907
12457,87326,Hengistbury,Hengistbury,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.006619,0.042683,-0.101289,0.057669,0.045738,0.055817,-0.001487,-0.101289,0.066987,10.4486,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.01833,0.001809,0.076979,0.05904
12163,87026,Slate Path,Slate Path HF,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.038349,0.06131,-0.028343,0.074625,0.047535,0.056325,0.036805,0.038349,0.068391,10.5466,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.034563,0.013962,0.073618,0.071907
12163,87026,Slate Path,Slate Path HF,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.006619,0.042683,-0.101289,0.057669,0.045738,0.055817,-0.001487,-0.101289,0.066987,10.4486,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.01833,0.001809,0.076979,0.05904
11900,86126,Route One,Route One,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-01-2023 00:00:00,,0.038349,0.06131,-0.028343,0.074625,0.047535,0.056325,0.036805,0.038349,0.068391,10.5466,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.034563,0.013962,0.073618,0.071907
11900,86126,Route One,Route One,Directional Hedge Funds,Long/Short Equity,Global Equity,TRUE,31-12-2022 00:00:00,,-0.006619,0.042683,-0.101289,0.057669,0.045738,0.055817,-0.001487,-0.101289,0.066987,10.4486,,,,12,99843,IX1F0000533C,1723,HFRI Equity Hedge,0.01833,0.001809,0.076979,0.05904
